,date,label,numerator,denominator,Symbol
2126,1991-09-25,"September 25, 91",11.0,10.0,SNE
2127,1991-09-23,"September 23, 91",110.0,100.0,SNE
2128,1976-02-04,"February 04, 76",5.0,4.0,SNE
2129,1974-07-29,"July 29, 74",2.0,1.0,SNE
2130,1974-07-26,"July 26, 74",5.0,2.0,SNE
2131,2014-05-19,"May 19, 14",1.0,7.0,SNV
2132,2008-01-02,"January 02, 08",100.0,44.0,SNV
2133,1998-05-22,"May 22, 98",3.0,2.0,SNV
2134,1997-04-09,"April 09, 97",3.0,2.0,SNV
2135,1996-04-09,"April 09, 96",3.0,2.0,SNV
2136,1993-04-02,"April 02, 93",3.0,2.0,SNV
2137,2001-04-03,"April 03, 01",10000.0,6109.0,SO
2138,1994-03-01,"March 01, 94",2.0,1.0,SO
2139,1998-05-13,"May 13, 98",11.0,10.0,SON
2140,1995-05-15,"May 15, 95",105.0,100.0,SON
2141,1993-06-11,"June 11, 93",2.0,1.0,SON
2142,1987-06-11,"June 11, 87",2.0,1.0,SON
2143,1985-06-11,"June 11, 85",2.0,1.0,SON
2144,1981-04-16,"April 16, 81",2.0,1.0,SON
2145,2005-05-18,"May 18, 05",2.0,1.0,SPGI
2146,1999-03-09,"March 09, 99",2.0,1.0,SPGI
2147,1996-04-29,"April 29, 96",2.0,1.0,SPGI
2148,1983-06-02,"June 02, 83",2.0,1.0,SPGI
2149,1994-03-08,"March 08, 94",2.0,1.0,SR
2150,1984-03-08,"March 08, 84",2.0,1.0,SR
2151,2015-08-03,"August 03, 15",110.0,100.0,SRCE
2152,2006-08-03,"August 03, 06",11.0,10.0,SRCE
2153,2001-05-02,"May 02, 01",105.0,100.0,SRCE
2154,2000-08-02,"August 02, 00",105.0,100.0,SRCE
2155,1999-02-02,"February 02, 99",11.0,10.0,SRCE
2156,1998-02-03,"February 03, 98",11.0,10.0,SRCE
2157,1997-02-18,"February 18, 97",5.0,4.0,SRCE
2158,1996-02-01,"February 01, 96",105.0,100.0,SRCE
2159,1995-08-21,"August 21, 95",3.0,2.0,SRCE
2160,1995-01-31,"January 31, 95",1.0,1.0,SRCE
2161,1994-01-31,"January 31, 94",105.0,100.0,SRCE
2162,1993-02-16,"February 16, 93",3.0,2.0,SRCE
2163,1992-02-19,"February 19, 92",5.0,4.0,SRCE
2164,1991-02-04,"February 04, 91",105.0,100.0,SRCE
2165,1990-02-02,"February 02, 90",110.0,100.0,SRCE
2166,1985-02-04,"February 04, 85",110.0,100.0,SRCE
2167,2007-03-07,"March 07, 07",105.0,100.0,SSB
2168,2004-12-20,"December 20, 04",105.0,100.0,SSB
2169,2002-11-20,"November 20, 02",11.0,10.0,SSB
2170,1998-10-29,"October 29, 98",11.0,10.0,SSB
2171,1997-06-02,"June 02, 97",2.0,1.0,SSB
2172,2004-11-19,"November 19, 04",2.0,1.0,SSD
2173,2002-08-19,"August 19, 02",2.0,1.0,SSD
2174,1998-11-02,"November 02, 98",2.0,1.0,STBA
2175,1994-09-16,"September 16, 94",2.0,1.0,STBA
2176,1992-06-15,"June 15, 92",2.0,1.0,STBA
2177,1998-08-25,"August 25, 98",2.0,1.0,STE
2178,1995-08-25,"August 25, 95",2.0,1.0,STE
2179,2008-03-31,"March 31, 08",2.0,1.0,STLD
2180,2006-11-21,"November 21, 06",2.0,1.0,STLD
2181,2001-05-31,"May 31, 01",2.0,1.0,STT
2182,1997-05-29,"May 29, 97",2.0,1.0,STT
2183,1992-05-14,"May 14, 92",2.0,1.0,STT
2184,1986-08-06,"August 06, 86",2.0,1.0,STT
2185,1985-08-16,"August 16, 85",2.0,1.0,STT
2186,1983-05-19,"May 19, 83",2.0,1.0,STT
2187,1982-05-20,"May 20, 82",2.0,1.0,STT
2188,2005-05-16,"May 16, 05",2.0,1.0,STZ
2189,2002-05-14,"May 14, 02",2.0,1.0,STZ
2190,2001-05-15,"May 15, 01",2.0,1.0,STZ
2191,1992-07-21,"July 21, 92",3.0,2.0,STZ
2192,1996-06-04,"June 04, 96",2.0,1.0,SWK
2193,1986-09-30,"September 30, 86",3.0,2.0,SWK
2194,1986-09-29,"September 29, 86",3.0,2.0,SWK
2195,1980-05-21,"May 21, 80",2.0,1.0,SWK
2196,2000-04-20,"April 20, 00",2.0,1.0,SWKS
2197,1999-02-19,"February 19, 99",3.0,2.0,SWKS
2198,1993-05-26,"May 26, 93",2.0,1.0,SXI
2199,1983-11-28,"November 28, 83",2.0,1.0,SXI
2200,1978-11-27,"November 27, 78",2.0,1.0,SXI
2201,1998-05-26,"May 26, 98",2.0,1.0,SXT
2202,1989-10-16,"October 16, 89",3.0,2.0,SXT
2203,1988-10-11,"October 11, 88",3.0,2.0,SXT
2204,1986-08-08,"August 08, 86",3.0,2.0,SXT
2205,2016-05-31,"May 31, 16",3.0,2.0,SYBT
2206,2016-05-11,"May 11, 16",1.0,1.0,SYBT
2207,2006-05-08,"May 08, 06",105.0,100.0,SYBT
2208,2003-09-22,"September 22, 03",2.0,1.0,SYBT
2209,1999-03-01,"March 01, 99",2.0,1.0,SYBT
2210,1996-09-18,"September 18, 96",2.0,1.0,SYBT
2211,1994-10-03,"October 03, 94",11.0,10.0,SYBT
2212,1993-10-08,"October 08, 93",11.0,10.0,SYBT
2213,2004-05-17,"May 17, 04",2.0,1.0,SYK
2214,2000-05-15,"May 15, 00",2.0,1.0,SYK
2215,1996-06-11,"June 11, 96",2.0,1.0,SYK
2216,1991-06-14,"June 14, 91",2.0,1.0,SYK
2217,1989-06-20,"June 20, 89",3.0,2.0,SYK
2218,1987-06-12,"June 12, 87",2.0,1.0,SYK
2219,1985-09-17,"September 17, 85",3.0,2.0,SYK
2220,1982-11-15,"November 15, 82",3.0,2.0,SYK
2221,1980-11-12,"November 12, 80",3.0,2.0,SYK
2222,2000-12-18,"December 18, 00",2.0,1.0,SYY
2223,1998-03-23,"March 23, 98",2.0,1.0,SYY
2224,1992-06-22,"June 22, 92",2.0,1.0,SYY
2225,1989-10-18,"October 18, 89",2.0,1.0,SYY
2226,1986-03-31,"March 31, 86",2.0,1.0,SYY
2227,1982-06-28,"June 28, 82",2.0,1.0,SYY
2228,1980-12-23,"December 23, 80",3.0,2.0,SYY
2229,1979-06-22,"June 22, 79",3.0,2.0,SYY
2230,1998-03-20,"March 20, 98",2.0,1.0,T
2231,1993-05-26,"May 26, 93",2.0,1.0,T
2232,1987-05-26,"May 26, 87",3.0,1.0,T
2233,2004-05-03,"May 03, 04",2.0,1.0,TCBK
2234,1998-11-02,"November 02, 98",3.0,2.0,TCBK
2235,1995-10-16,"October 16, 95",5.0,4.0,TCBK
2236,1993-06-24,"June 24, 93",112.0,100.0,TCBK
2237,2019-08-01,"August 01, 19",1.0,1.0,TCF
2238,2005-01-06,"January 06, 05",105.0,100.0,TCF
2239,2004-09-07,"September 07, 04",2.0,1.0,TCF
2240,2003-01-02,"January 02, 03",105.0,100.0,TCF
2241,2001-12-05,"December 05, 01",105.0,100.0,TCF
2242,2000-01-05,"January 05, 00",105.0,100.0,TCF
2243,1998-12-17,"December 17, 98",5.0,4.0,TCF
2244,1997-12-15,"December 15, 97",105.0,100.0,TCF
2245,1997-12-01,"December 01, 97",2.0,1.0,TCF
2246,1996-12-13,"December 13, 96",105.0,100.0,TCF
2247,1995-12-01,"December 01, 95",2.0,1.0,TCF
2248,1995-01-23,"January 23, 95",3.0,2.0,TCF
2249,1993-12-28,"December 28, 93",105.0,100.0,TCF
2250,1992-12-24,"December 24, 92",6.0,5.0,TCF
2251,1992-01-27,"January 27, 92",5.0,4.0,TCF
2252,2012-01-25,"January 25, 12",1087.0,1000.0,TDS
2253,2005-05-16,"May 16, 05",10000.0,5125.0,TDS
2254,1988-12-19,"December 19, 88",3.0,2.0,TDS
2255,1988-03-18,"March 18, 88",3.0,2.0,TDS
2256,1998-08-04,"August 04, 98",2.0,1.0,TFC
2257,1989-07-03,"July 03, 89",3.0,2.0,TFC
2258,1987-06-23,"June 23, 87",3.0,2.0,TFC
2259,1985-04-29,"April 29, 85",2.0,1.0,TFC
2260,1983-07-01,"July 01, 83",5.0,4.0,TFC
2261,2000-07-20,"July 20, 00",2.0,1.0,TGT
2262,1998-05-01,"May 01, 98",2.0,1.0,TGT
2263,1996-07-18,"July 18, 96",3.0,1.0,TGT
2264,1983-07-25,"July 25, 83",2.0,1.0,TGT
2265,1981-12-01,"December 01, 81",2.0,1.0,TGT
2266,2003-10-16,"October 16, 03",2.0,1.0,THFF
2267,1998-01-07,"January 07, 98",105.0,100.0,THFF
2268,1996-06-14,"June 14, 96",105.0,100.0,THFF
2269,1995-06-16,"June 16, 95",105.0,100.0,THFF
2270,1993-10-25,"October 25, 93",2.0,1.0,THFF
2271,2004-01-27,"January 27, 04",2.0,1.0,THO
2272,2002-07-09,"July 09, 02",2.0,1.0,THO
2273,1998-04-07,"April 07, 98",3.0,2.0,THO
2274,1992-05-12,"May 12, 92",3.0,2.0,THO
2275,1986-04-01,"April 01, 86",3.0,2.0,THO
2276,2014-07-01,"July 01, 14",1397.0,1000.0,TKR
2277,1997-06-02,"June 02, 97",2.0,1.0,TKR
2278,1988-09-01,"September 01, 88",2.0,1.0,TKR
2279,2010-02-03,"February 03, 10",11.0,10.0,TMP
2280,2006-05-01,"May 01, 06",11.0,10.0,TMP
2281,2005-02-02,"February 02, 05",1.0,1.0,TMP
2282,2003-08-01,"August 01, 03",11.0,10.0,TMP
2283,1998-03-16,"March 16, 98",2.0,3.0,TMP
2284,1995-11-29,"November 29, 95",1.0,1.0,TMP
2285,1993-11-02,"November 02, 93",100.0,110.0,TMP
2286,1990-11-01,"November 01, 90",100.0,103.0,TMP
2287,1989-11-01,"November 01, 89",100.0,103.0,TMP
2288,1989-06-02,"June 02, 89",2.0,3.0,TMP
2289,1988-11-01,"November 01, 88",100.0,103.0,TMP
2290,1987-07-02,"July 02, 87",100.0,110.0,TMP
2291,1986-10-14,"October 14, 86",1.0,2.0,TMP
2292,2006-07-26,"July 26, 06",2.0,1.0,TNC
2293,1995-04-27,"April 27, 95",2.0,1.0,TNC
2294,1981-03-16,"March 16, 81",2.0,1.0,TNC
2295,2012-05-23,"May 23, 12",103.0,100.0,TOWN
2296,2005-08-24,"August 24, 05",103.0,100.0,TOWN
2297,2004-06-18,"June 18, 04",3.0,2.0,TOWN
2298,2002-02-26,"February 26, 02",2.0,1.0,TOWN
2299,2007-07-13,"July 13, 07",5.0,1.0,TPL
2300,2020-03-02,"March 02, 20",103.0,100.0,TR
2301,2018-03-05,"March 05, 18",103.0,100.0,TR
2302,2017-03-03,"March 03, 17",103.0,100.0,TR
2303,2016-03-04,"March 04, 16",103.0,100.0,TR
2304,2015-03-06,"March 06, 15",103.0,100.0,TR
2305,2014-02-28,"February 28, 14",103.0,100.0,TR
2306,2013-03-01,"March 01, 13",103.0,100.0,TR
2307,2012-03-02,"March 02, 12",1.0,1.0,TR
2308,2011-03-04,"March 04, 11",1.0,1.0,TR
2309,2010-03-05,"March 05, 10",1.0,1.0,TR
2310,2009-03-06,"March 06, 09",103.0,100.0,TR
2311,2008-03-06,"March 06, 08",103.0,100.0,TR
2312,2007-03-07,"March 07, 07",103.0,100.0,TR
2313,2006-03-08,"March 08, 06",103.0,100.0,TR
2314,2005-03-09,"March 09, 05",103.0,100.0,TR
2315,2004-02-27,"February 27, 04",103.0,100.0,TR
2316,2003-02-28,"February 28, 03",103.0,100.0,TR
2317,2002-03-01,"March 01, 02",103.0,100.0,TR
2318,2001-03-02,"March 02, 01",103.0,100.0,TR
2319,2000-03-03,"March 03, 00",103.0,100.0,TR
2320,1999-03-05,"March 05, 99",103.0,100.0,TR
2321,1998-07-14,"July 14, 98",2.0,1.0,TR
2322,1998-03-06,"March 06, 98",103.0,100.0,TR
2323,1997-03-07,"March 07, 97",103.0,100.0,TR
2324,1996-03-07,"March 07, 96",1.0,1.0,TR
2325,1995-07-12,"July 12, 95",2.0,1.0,TR
2326,1995-03-06,"March 06, 95",1.0,1.0,TR
2327,1994-03-07,"March 07, 94",1.0,1.0,TR
2328,1993-03-12,"March 12, 93",103.0,100.0,TR
2329,1992-03-12,"March 12, 92",103.0,100.0,TR
2330,1991-03-12,"March 12, 91",103.0,100.0,TR
2331,1990-03-09,"March 09, 90",103.0,100.0,TR
2332,1989-03-10,"March 10, 89",103.0,100.0,TR
2333,1988-03-11,"March 11, 88",103.0,100.0,TR
2334,1987-05-29,"May 29, 87",2.0,1.0,TR
2335,1987-03-16,"March 16, 87",103.0,100.0,TR
2336,1986-07-11,"July 11, 86",3.0,2.0,TR
2337,1986-03-17,"March 17, 86",103.0,100.0,TR
2338,1985-03-15,"March 15, 85",103.0,100.0,TR
2339,1984-03-15,"March 15, 84",103.0,100.0,TR
2340,1983-03-15,"March 15, 83",103.0,100.0,TR
2341,1982-03-15,"March 15, 82",103.0,100.0,TR
2342,1981-03-13,"March 13, 81",103.0,100.0,TR
2343,2018-11-01,"November 01, 18",1389.0,1000.0,TRN
2344,2014-06-20,"June 20, 14",2.0,1.0,TRN
2345,2006-06-12,"June 12, 06",3.0,2.0,TRN
2346,1997-04-01,"April 01, 97",10000.0,8181.0,TRN
2347,1993-09-01,"September 01, 93",3.0,2.0,TRN
2348,1980-10-31,"October 31, 80",2.0,1.0,TRN
2349,1979-11-01,"November 01, 79",2.0,1.0,TRN
2350,1976-04-30,"April 30, 76",2.0,1.0,TRN
2351,2006-06-26,"June 26, 06",2.0,1.0,TROW
2352,1998-05-01,"May 01, 98",2.0,1.0,TROW
2353,1996-05-01,"May 01, 96",2.0,1.0,TROW
2354,1993-12-01,"December 01, 93",2.0,1.0,TROW
2355,1990-01-02,"January 02, 90",2.0,1.0,TROW
2356,1998-05-12,"May 12, 98",2.0,1.0,TRV
2357,1994-06-07,"June 07, 94",2.0,1.0,TRV
2358,1986-06-09,"June 09, 86",2.0,1.0,TRV
2359,2007-06-06,"June 06, 07",2.0,1.0,TSBK
2360,2013-09-27,"September 27, 13",2.0,1.0,TSCO
2361,2010-09-03,"September 03, 10",2.0,1.0,TSCO
2362,2003-08-22,"August 22, 03",2.0,1.0,TSCO
2363,2002-08-20,"August 20, 02",2.0,1.0,TSCO
2364,1997-02-18,"February 18, 97",3.0,2.0,TSN
2365,1991-04-16,"April 16, 91",2.0,1.0,TSN
2366,1987-04-16,"April 16, 87",3.0,2.0,TSN
2367,1986-04-16,"April 16, 86",2.0,1.0,TSN
2368,1985-04-16,"April 16, 85",2.0,1.0,TSN
2369,1983-04-18,"April 18, 83",2.0,1.0,TSN
2370,2016-09-19,"September 19, 16",2.0,1.0,TTC
2371,2012-07-02,"July 02, 12",2.0,1.0,TTC
2372,2005-04-13,"April 13, 05",2.0,1.0,TTC
2373,2003-04-15,"April 15, 03",2.0,1.0,TTC
2374,1987-06-11,"June 11, 87",3.0,2.0,TTC
2375,2001-12-18,"December 18, 01",5.0,4.0,TTEK
2376,1999-06-16,"June 16, 99",5.0,4.0,TTEK
2377,1998-09-16,"September 16, 98",5.0,4.0,TTEK
2378,1997-12-02,"December 02, 97",5.0,4.0,TTEK
2379,1996-06-24,"June 24, 96",5.0,4.0,TTEK
2380,1995-06-26,"June 26, 95",5.0,4.0,TTEK
2381,1994-09-19,"September 19, 94",5.0,4.0,TTEK
2382,1993-11-15,"November 15, 93",5.0,4.0,TTEK
2383,1992-12-15,"December 15, 92",5.0,4.0,TTEK
2384,2000-05-23,"May 23, 00",2.0,1.0,TXN
2385,1999-08-17,"August 17, 99",2.0,1.0,TXN
2386,1997-11-24,"November 24, 97",2.0,1.0,TXN
2387,1995-08-21,"August 21, 95",2.0,1.0,TXN
2388,1987-06-15,"June 15, 87",3.0,1.0,TXN
2389,1973-05-29,"May 29, 73",2.0,1.0,TXN
2390,2006-11-29,"November 29, 06",11.0,10.0,UBCP
2391,2005-11-30,"November 30, 05",1.0,1.0,UBCP
2392,2004-12-01,"December 01, 04",11.0,10.0,UBCP
2393,2003-11-28,"November 28, 03",11.0,10.0,UBCP
2394,2002-11-27,"November 27, 02",105.0,100.0,UBCP
2395,2001-11-29,"November 29, 01",105.0,100.0,UBCP
2396,2000-11-29,"November 29, 00",105.0,100.0,UBCP
2397,1999-11-29,"November 29, 99",105.0,100.0,UBCP
2398,1998-11-27,"November 27, 98",105.0,100.0,UBCP
2399,1997-08-28,"August 28, 97",11.0,10.0,UBCP
2400,1996-05-16,"May 16, 96",1.0,1.0,UBCP
2401,1994-08-15,"August 15, 94",1.0,1.0,UBCP
2402,1993-12-13,"December 13, 93",2.0,1.0,UBCP
2403,1998-03-30,"March 30, 98",2.0,1.0,UBSI
2404,1988-02-16,"February 16, 88",2.0,1.0,UBSI
2405,2011-06-20,"June 20, 11",1.0,5.0,UCBI
2406,2009-09-08,"September 08, 09",10077.0,10000.0,UCBI
2407,2009-06-10,"June 10, 09",1.0,1.0,UCBI
2408,2009-03-09,"March 09, 09",10077.0,10000.0,UCBI
2409,2008-12-08,"December 08, 08",10077.0,10000.0,UCBI
2410,2008-09-03,"September 03, 08",10077.0,10000.0,UCBI
2411,2004-04-29,"April 29, 04",3.0,2.0,UCBI
2412,2002-05-30,"May 30, 02",2.0,1.0,UCBI
2413,1993-05-06,"May 06, 93",2.0,1.0,UDR
2414,1983-08-01,"August 01, 83",3.0,2.0,UDR
2415,2017-11-15,"November 15, 17",3.0,1.0,UFPI
2416,2014-09-08,"September 08, 14",3.0,2.0,UGI
2417,2005-05-25,"May 25, 05",2.0,1.0,UGI
2418,2003-04-02,"April 02, 03",3.0,2.0,UGI
2419,1990-07-02,"July 02, 90",2.0,1.0,UGI
2420,2006-05-31,"May 31, 06",2.0,1.0,UMBF
2421,2001-12-10,"December 10, 01",105.0,100.0,UMBF
2422,1999-12-09,"December 09, 99",110.0,100.0,UMBF
2423,1997-12-09,"December 09, 97",105.0,100.0,UMBF
2424,1996-12-09,"December 09, 96",105.0,100.0,UMBF
2425,1995-12-11,"December 11, 95",1.0,1.0,UMBF
2426,1994-06-08,"June 08, 94",110.0,100.0,UMBF
2427,1991-12-09,"December 09, 91",110.0,100.0,UMBF
2428,1988-12-09,"December 09, 88",105.0,100.0,UMBF
2429,1987-12-08,"December 08, 87",105.0,100.0,UMBF
2430,1987-01-05,"January 05, 87",3.0,2.0,UMBF
2431,1985-12-13,"December 13, 85",110.0,100.0,UMBF
2432,1984-12-11,"December 11, 84",110.0,100.0,UMBF
2433,1983-12-12,"December 12, 83",110.0,100.0,UMBF
2434,1982-12-10,"December 10, 82",110.0,100.0,UMBF
2435,1981-12-11,"December 11, 81",115.0,100.0,UMBF
2436,1980-12-15,"December 15, 80",110.0,100.0,UMBF
2437,2003-08-11,"August 11, 03",3.0,2.0,UNB
2438,2005-05-31,"May 31, 05",2.0,1.0,UNH
2439,2003-06-19,"June 19, 03",2.0,1.0,UNH
2440,2000-12-26,"December 26, 00",2.0,1.0,UNH
2441,1994-03-11,"March 11, 94",2.0,1.0,UNH
2442,1992-09-16,"September 16, 92",2.0,1.0,UNH
2443,1997-06-03,"June 03, 97",2.0,1.0,UNM
2444,1992-03-10,"March 10, 92",2.0,1.0,UNM
2445,2014-06-09,"June 09, 14",2.0,1.0,UNP
2446,2008-05-29,"May 29, 08",2.0,1.0,UNP
2447,1996-10-16,"October 16, 96",10000.0,6724.0,UNP
2448,1991-10-02,"October 02, 91",2.0,1.0,UNP
2449,1980-05-12,"May 12, 80",2.0,1.0,UNP
2450,2016-09-13,"September 13, 16",11.0,10.0,UNTY
2451,2008-06-11,"June 11, 08",105.0,100.0,UNTY
2452,2007-06-13,"June 13, 07",105.0,100.0,UNTY
2453,2006-06-14,"June 14, 06",105.0,100.0,UNTY
2454,2005-06-13,"June 13, 05",105.0,100.0,UNTY
2455,2004-06-14,"June 14, 04",105.0,100.0,UNTY
2456,2003-02-24,"February 24, 03",105.0,100.0,UNTY
2457,1998-12-17,"December 17, 98",105.0,100.0,UNTY
2458,1998-06-02,"June 02, 98",3.0,2.0,UNTY
2459,2001-02-27,"February 27, 01",1265.0,1000.0,USB
2460,1999-04-16,"April 16, 99",3.0,1.0,USB
2461,1998-05-19,"May 19, 98",3.0,1.0,USB
2462,1997-01-16,"January 16, 97",3.0,1.0,USB
2463,1989-04-17,"April 17, 89",2.0,1.0,USB
2464,1985-04-16,"April 16, 85",2.0,1.0,USB
2465,1984-06-25,"June 25, 84",110.0,100.0,USB
2466,1979-02-22,"February 22, 79",5.0,4.0,USB
2467,1992-12-14,"December 14, 92",2.0,1.0,UTL
2468,1992-04-27,"April 27, 92",111.0,100.0,UTL
2469,1992-01-02,"January 02, 92",2.0,1.0,UVV
2470,1984-03-02,"March 02, 84",2.0,1.0,UVV
2471,1978-03-06,"March 06, 78",2.0,1.0,UVV
2472,1975-11-12,"November 12, 75",2.0,1.0,UVV
2473,2015-03-19,"March 19, 15",4.0,1.0,V
2474,2019-05-23,"May 23, 19",1062.0,1000.0,VFC
2475,2013-12-23,"December 23, 13",4.0,1.0,VFC
2476,1997-11-25,"November 25, 97",2.0,1.0,VFC
2477,1986-05-06,"May 06, 86",2.0,1.0,VFC
2478,1983-12-20,"December 20, 83",2.0,1.0,VFC
2479,1982-12-21,"December 21, 82",2.0,1.0,VFC
2480,2013-05-02,"May 02, 13",1094.0,1000.0,VLO
2481,2005-12-16,"December 16, 05",2.0,1.0,VLO
2482,2004-10-08,"October 08, 04",2.0,1.0,VLO
2483,1999-03-11,"March 11, 99",3.0,1.0,VMC
2484,1989-03-13,"March 13, 89",4.0,1.0,VMC
2485,1976-05-17,"May 17, 76",2.0,1.0,VMC
2486,2016-08-04,"August 04, 16",2.0,1.0,VSEC
2487,2007-06-29,"June 29, 07",2.0,1.0,VSEC
2488,1998-01-08,"January 08, 98",5.0,4.0,VSEC
2489,1996-05-23,"May 23, 96",2.0,1.0,VSEC
2490,1983-01-04,"January 04, 83",2.0,1.0,VSEC
2491,2010-07-02,"July 02, 10",1000000.0,937889.0,VZ
2492,2008-04-01,"April 01, 08",100000.0,99537.0,VZ
2493,2006-11-20,"November 20, 06",100000.0,96334.0,VZ
2494,1998-06-30,"June 30, 98",2.0,1.0,VZ
2495,1990-05-02,"May 02, 90",2.0,1.0,VZ
2496,1986-04-18,"April 18, 86",2.0,1.0,VZ
2497,1998-02-26,"February 26, 98",3.0,1.0,WABC
2498,1987-06-11,"June 11, 87",2.0,1.0,WABC
2499,1981-12-03,"December 03, 81",1.0,1.0,WABC
2500,2005-02-02,"February 02, 05",11.0,10.0,WAFD
2501,2004-02-04,"February 04, 04",11.0,10.0,WAFD
2502,2003-02-05,"February 05, 03",11.0,10.0,WAFD
2503,2002-02-06,"February 06, 02",11.0,10.0,WAFD
2504,2001-02-07,"February 07, 01",11.0,10.0,WAFD
2505,1999-02-10,"February 10, 99",11.0,10.0,WAFD
2506,1998-02-10,"February 10, 98",11.0,10.0,WAFD
2507,1997-02-05,"February 05, 97",11.0,10.0,WAFD
2508,1996-02-13,"February 13, 96",1.0,1.0,WAFD
2509,1994-01-26,"January 26, 94",110.0,100.0,WAFD
2510,1993-02-09,"February 09, 93",110.0,100.0,WAFD
2511,1992-03-02,"March 02, 92",3.0,2.0,WAFD
2512,1990-03-12,"March 12, 90",3.0,2.0,WAFD
2513,1989-03-06,"March 06, 89",110.0,100.0,WAFD
2514,1988-02-25,"February 25, 88",110.0,100.0,WAFD
2515,1987-03-20,"March 20, 87",3.0,2.0,WAFD
2516,1986-01-29,"January 29, 86",110.0,100.0,WAFD
2517,1985-06-24,"June 24, 85",3.0,2.0,WAFD
2518,1985-01-30,"January 30, 85",110.0,100.0,WAFD
2519,1984-02-16,"February 16, 84",3.0,2.0,WAFD
2520,1998-08-04,"August 04, 98",3.0,2.0,WASH
2521,1997-11-20,"November 20, 97",3.0,2.0,WASH
2522,1996-10-16,"October 16, 96",3.0,2.0,WASH
2523,1994-09-01,"September 01, 94",3.0,2.0,WASH
2524,1999-02-16,"February 16, 99",2.0,1.0,WBA
2525,1997-08-11,"August 11, 97",2.0,1.0,WBA
2526,1995-08-09,"August 09, 95",2.0,1.0,WBA
2527,1991-02-04,"February 04, 91",2.0,1.0,WBA
2528,1985-05-09,"May 09, 85",2.0,1.0,WBA
2529,1983-02-14,"February 14, 83",2.0,1.0,WBA
2530,1982-02-16,"February 16, 82",2.0,1.0,WBA
2531,1998-04-15,"April 15, 98",2.0,1.0,WBS
2532,1993-05-28,"May 28, 93",11.0,10.0,WBS
2533,2017-06-19,"June 19, 17",3.0,2.0,WCN
2534,2010-11-15,"November 15, 10",3.0,2.0,WCN
2535,2007-03-14,"March 14, 07",3.0,2.0,WCN
2536,2004-06-25,"June 25, 04",3.0,2.0,WCN
2537,1997-08-01,"August 01, 97",2.0,1.0,WDFC
2538,1983-05-02,"May 02, 83",3.0,1.0,WDFC
2539,1978-10-03,"October 03, 78",2.0,1.0,WDFC
2540,2011-03-02,"March 02, 11",2.0,1.0,WEC
2541,1992-07-01,"July 01, 92",3.0,2.0,WEC
2542,1987-07-01,"July 01, 87",2.0,1.0,WEC
2543,1982-07-28,"July 28, 82",3.0,2.0,WEC
2544,2005-04-04,"April 04, 05",2.0,1.0,WEYS
2545,2003-10-02,"October 02, 03",3.0,2.0,WEYS
2546,1997-10-02,"October 02, 97",3.0,1.0,WEYS
2547,1990-07-03,"July 03, 90",2.0,1.0,WEYS
2548,1987-06-08,"June 08, 87",2.0,1.0,WEYS
2549,1987-01-02,"January 02, 87",2.0,1.0,WHR
2550,2014-03-19,"March 19, 14",2.0,1.0,WLK
2551,2016-01-05,"January 05, 16",3775.0,10000.0,WLTW
2552,1999-04-20,"April 20, 99",2.0,1.0,WMT
2553,1993-02-26,"February 26, 93",2.0,1.0,WMT
2554,1990-07-09,"July 09, 90",2.0,1.0,WMT
2555,1987-07-13,"July 13, 87",2.0,1.0,WMT
2556,1985-10-07,"October 07, 85",2.0,1.0,WMT
2557,1983-07-11,"July 11, 83",2.0,1.0,WMT
2558,1982-07-12,"July 12, 82",2.0,1.0,WMT
2559,1980-12-17,"December 17, 80",2.0,1.0,WMT
2560,1975-08-25,"August 25, 75",2.0,1.0,WMT
2561,1993-10-25,"October 25, 93",3.0,2.0,WOR
2562,1991-10-28,"October 28, 91",3.0,2.0,WOR
2563,1986-11-03,"November 03, 86",3.0,2.0,WOR
2564,1985-10-28,"October 28, 85",3.0,2.0,WOR
2565,1983-04-04,"April 04, 83",4.0,3.0,WOR
2566,1983-04-03,"April 03, 83",4.0,3.0,WOR
2567,2019-04-03,"April 03, 19",3.0,2.0,WRB
2568,2019-03-12,"March 12, 19",1.0,1.0,WRB
2569,2006-04-05,"April 05, 06",3.0,2.0,WRB
2570,2005-04-11,"April 11, 05",3.0,2.0,WRB
2571,2003-08-28,"August 28, 03",3.0,2.0,WRB
2572,2002-07-03,"July 03, 02",3.0,2.0,WRB
2573,1997-09-19,"September 19, 97",3.0,2.0,WRB
2574,1991-05-06,"May 06, 91",3.0,2.0,WRB
2575,1986-06-19,"June 19, 86",3.0,2.0,WRB
2576,1983-06-20,"June 20, 83",107.0,100.0,WRB
2577,1982-06-21,"June 21, 82",107.0,100.0,WRB
2578,1981-06-26,"June 26, 81",107.0,100.0,WRB
2579,1980-06-26,"June 26, 80",107.0,100.0,WRB
2580,1979-12-26,"December 26, 79",107.0,100.0,WRB
2581,1979-06-26,"June 26, 79",107.0,100.0,WRB
2582,1978-06-15,"June 15, 78",106.0,100.0,WRB
2583,1977-06-06,"June 06, 77",106.0,100.0,WRB
2584,1976-06-07,"June 07, 76",106.0,100.0,WRB
2585,1975-05-27,"May 27, 75",106.0,100.0,WRB
2586,1997-08-04,"August 04, 97",3.0,2.0,WSBC
2587,1993-04-23,"April 23, 93",2.0,1.0,WSBC
